playlist_name,playlist_img,track_name,track_uri,artist_name,album_name,album_img,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,key_mode
TOP HITS MOROCCO - TOP 50 MOROCCO - MOROCCO TOP 50 - TOP SONGS IN MOROCCO 2019,https://pl.scdn.co/images/pl/default/a509d28a4ebeeeff8d018065328fc792b2ff7a13,In My Head,1tT55K6VEyO6XFDxK4lDQe,Peter Manos,In My Head,https://i.scdn.co/image/c27fc6b7f1cd42bfe8396c13336601dec9c6fdf1,0.499,0.181,A,-15.359,minor,0.0429,0.745,0.00123,0.106,0.0747,111.956,214533,4,A minor
TOP HITS MOROCCO - TOP 50 MOROCCO - MOROCCO TOP 50 - TOP SONGS IN MOROCCO 2019,https://pl.scdn.co/images/pl/default/a509d28a4ebeeeff8d018065328fc792b2ff7a13,Hurts Like Hell (feat. Offset),3WefHNGtjexZvi66ZEx9u4,Madison Beer,Hurts Like Hell (feat. Offset),https://i.scdn.co/image/2aea63740960681ead732698d7a68b0d94845665,0.704,0.56,C#,-6.791,minor,0.179,0.185,0,0.0948,0.609,75.003,207109,4,C# minor
TOP HITS MOROCCO - TOP 50 MOROCCO - MOROCCO TOP 50 - TOP SONGS IN MOROCCO 2019,https://pl.scdn.co/images/pl/default/a509d28a4ebeeeff8d018065328fc792b2ff7a13,There You Are,40eISiXi4QCcczldH5u0n1,ZAYN,Icarus Falls,https://i.scdn.co/image/49ba4bff477a83365ba9a9826665f1f82525d780,0.452,0.685,C,-4.828,minor,0.0385,0.0257,0,0.11,0.305,76.986,199600,4,C minor
TOP HITS MOROCCO - TOP 50 MOROCCO - MOROCCO TOP 50 - TOP SONGS IN MOROCCO 2019,https://pl.scdn.co/images/pl/default/a509d28a4ebeeeff8d018065328fc792b2ff7a13,Better,4T3fNx3CgwDRRYgmFCbD4J,Khalid,Better,https://i.scdn.co/image/e5e391544580212082376a399d65f2ba0c9a63fa,0.442,0.585,C,-10.332,minor,0.0964,0.0984,0.391,0.14,0.116,97.565,229413,4,C minor
TOP HITS MOROCCO - TOP 50 MOROCCO - MOROCCO TOP 50 - TOP SONGS IN MOROCCO 2019,https://pl.scdn.co/images/pl/default/a509d28a4ebeeeff8d018065328fc792b2ff7a13,whoa (mind in awe),7pdF27mSDuPWhppnHAmWHa,XXXTENTACION,SKINS,https://i.scdn.co/image/cc8658d17dd767d98455296c216b8e305836e9a9,0.735,0.525,F#,-2.939,minor,0.0441,0.653,0.918,0.101,0.369,160.147,157777,4,F# minor
TOP HITS MOROCCO - TOP 50 MOROCCO - MOROCCO TOP 50 - TOP SONGS IN MOROCCO 2019,https://pl.scdn.co/images/pl/default/a509d28a4ebeeeff8d018065328fc792b2ff7a13,Calma - Remix,5iwz1NiezX7WWjnCgY5TH4,Pedro Capó,Calma (Remix),https://i.scdn.co/image/11d0f83f26cc96933fbbecb778e5274e156a1f58,0.826,0.773,B,-4.218,minor,0.0524,0.323,0,0.143,0.761,126.899,238200,4,B minor
TOP HITS MOROCCO - TOP 50 MOROCCO - MOROCCO TOP 50 - TOP SONGS IN MOROCCO 2019,https://pl.scdn.co/images/pl/default/a509d28a4ebeeeff8d018065328fc792b2ff7a13,SOLO,2wVDWtLKXunswWecARNILj,JENNIE,SOLO,https://i.scdn.co/image/818e3b50a414e755960fc12c4f6b28df68d20147,0.751,0.642,D#,-5.165,minor,0.087,0.0861,0,0.0953,0.388,95.045,169567,4,D# minor
TOP HITS MOROCCO - TOP 50 MOROCCO - MOROCCO TOP 50 - TOP SONGS IN MOROCCO 2019,https://pl.scdn.co/images/pl/default/a509d28a4ebeeeff8d018065328fc792b2ff7a13,YOSEMITE,7lAK3oHbfEnvUQWosrMMpR,Travis Scott,ASTROWORLD,https://i.scdn.co/image/cdca7dc20c778ada42fb18506ea1f26857f01d17,0.785,0.554,C,-6.571,major,0.0409,0.283,3.4e-6,0.116,0.144,128.047,150043,4,C major
TOP HITS MOROCCO - TOP 50 MOROCCO - MOROCCO TOP 50 - TOP SONGS IN MOROCCO 2019,https://pl.scdn.co/images/pl/default/a509d28a4ebeeeff8d018065328fc792b2ff7a13,Leave Me Alone,14mHfNsSHN0FbLftyjrV9g,Flipp Dinero,Leave Me Alone,https://i.scdn.co/image/18dc8687082ec80562737b7c7b94cd3146606131,0.792,0.743,G,-2.806,major,0.0851,0.107,0,0.183,0.742,150.024,195637,4,G major
TOP HITS MOROCCO - TOP 50 MOROCCO - MOROCCO TOP 50 - TOP SONGS IN MOROCCO 2019,https://pl.scdn.co/images/pl/default/a509d28a4ebeeeff8d018065328fc792b2ff7a13,Grip,3gicyfiEVMGONgzygpWjNT,Seeb,Grip,https://i.scdn.co/image/370ba25b3e972514f65b03fc0b648f9bd0443762,0.598,0.904,E,-2.293,major,0.0507,0.331,0,0.264,0.503,138.091,198075,4,E major
TOP HITS MOROCCO - TOP 50 MOROCCO - MOROCCO TOP 50 - TOP SONGS IN MOROCCO 2019,https://pl.scdn.co/images/pl/default/a509d28a4ebeeeff8d018065328fc792b2ff7a13,Shallow - Radio Edit,6QfS2wq5sSC1xAJCQsTSlj,Lady Gaga,A Star Is Born Soundtrack (Without Dialogue),https://i.scdn.co/image/c58764827434c5471f944b0700ab98fd3d0bd5a7,0.575,0.33,G,-6.557,major,0.031,0.416,0,0.0872,0.277,95.801,217213,4,G major
TOP HITS MOROCCO - TOP 50 MOROCCO - MOROCCO TOP 50 - TOP SONGS IN MOROCCO 2019,https://pl.scdn.co/images/pl/default/a509d28a4ebeeeff8d018065328fc792b2ff7a13,TIC TOC (feat. Lil Baby),4m5Cd9kAbIxg6t9sMrQWtk,6ix9ine,DUMMY BOY,https://i.scdn.co/image/77eb7c17cafe55033929e99114f40e4b81e2572b,0.82,0.691,F#,-6.646,minor,0.0723,0.0115,0,0.344,0.683,142.027,135739,4,F# minor
TOP HITS MOROCCO - TOP 50 MOROCCO - MOROCCO TOP 50 - TOP SONGS IN MOROCCO 2019,https://pl.scdn.co/images/pl/default/a509d28a4ebeeeff8d018065328fc792b2ff7a13,Best Part (feat. Daniel Caesar),4OBZT9EnhYIV17t4pGw7ig,H.E.R.,H.E.R.,https://i.scdn.co/image/943d49a6043f3f03d81d632dfa3462bc29586c20,0.473,0.371,E,-10.219,minor,0.0405,0.795,0,0.109,0.413,75.208,209400,4,E minor
TOP HITS MOROCCO - TOP 50 MOROCCO - MOROCCO TOP 50 - TOP SONGS IN MOROCCO 2019,https://pl.scdn.co/images/pl/default/a509d28a4ebeeeff8d018065328fc792b2ff7a13,Adan y Eva,6FyRXC8tJUh863JCkyWqtk,Paulo Londra,Adan y Eva,https://i.scdn.co/image/f705d8b22e8dc4ebb15440d9b615f47fb0aefe30,0.767,0.709,C#,-4.47,major,0.336,0.323,0,0.0676,0.72,171.993,258639,4,C# major
TOP HITS MOROCCO - TOP 50 MOROCCO - MOROCCO TOP 50 - TOP SONGS IN MOROCCO 2019,https://pl.scdn.co/images/pl/default/a509d28a4ebeeeff8d018065328fc792b2ff7a13,idontwannabeyouanymore,41zXlQxzTi6cGAjpOXyLYH,Billie Eilish,dont smile at me,https://i.scdn.co/image/7ee64b20bef73ee2c1cbd3ff93993cfd6bc62648,0.483,0.412,G,-8.461,major,0.0402,0.737,0,0.116,0.247,170.163,203569,3,G major
TOP HITS MOROCCO - TOP 50 MOROCCO - MOROCCO TOP 50 - TOP SONGS IN MOROCCO 2019,https://pl.scdn.co/images/pl/default/a509d28a4ebeeeff8d018065328fc792b2ff7a13,SICKO MODE - Skrillex Remix,0u695M7KyzXaPIjpEbxOkB,Travis Scott,SICKO MODE (Skrillex Remix),https://i.scdn.co/image/77eb7c17cafe55036f97c0b148ae9b5798725407,0.651,0.833,C#,-3.356,major,0.172,0.0214,0,0.14,0.443,155.051,304512,4,C# major
TOP HITS MOROCCO - TOP 50 MOROCCO - MOROCCO TOP 50 - TOP SONGS IN MOROCCO 2019,https://pl.scdn.co/images/pl/default/a509d28a4ebeeeff8d018065328fc792b2ff7a13,3 Nights,1tNJrcVe6gwLEiZCtprs1u,Dominic Fike,"Don't Forget About Me, Demos",https://i.scdn.co/image/7644872563754f99f26dee1daa99e67374a6a812,0.815,0.518,G,-6.594,minor,0.0897,0.223,0,0.104,0.877,151.891,177667,4,G minor
TOP HITS MOROCCO - TOP 50 MOROCCO - MOROCCO TOP 50 - TOP SONGS IN MOROCCO 2019,https://pl.scdn.co/images/pl/default/a509d28a4ebeeeff8d018065328fc792b2ff7a13,Only Want You,2CTN6UuO2dNEVZXR0DJVk2,Rita Ora,Phoenix (Deluxe),https://i.scdn.co/image/47841a865a85ae39da440a1346e56190bf035d02,0.654,0.528,F#,-6.224,minor,0.0412,0.0599,7.14e-5,0.0975,0.376,82.014,180760,4,F# minor
TOP HITS MOROCCO - TOP 50 MOROCCO - MOROCCO TOP 50 - TOP SONGS IN MOROCCO 2019,https://pl.scdn.co/images/pl/default/a509d28a4ebeeeff8d018065328fc792b2ff7a13,ZEZE (feat. Travis Scott & Offset),7l3E7lcozEodtVsSTCkcaA,Kodak Black,ZEZE (feat. Travis Scott & Offset),https://i.scdn.co/image/fed289df350576c738c46a426b2cae60d430dfc6,0.861,0.637,G#,-5.692,minor,0.24,0.0515,3.35e-6,0.0967,0.474,98.044,228654,4,G# minor
TOP HITS MOROCCO - TOP 50 MOROCCO - MOROCCO TOP 50 - TOP SONGS IN MOROCCO 2019,https://pl.scdn.co/images/pl/default/a509d28a4ebeeeff8d018065328fc792b2ff7a13,comethru,18uwL0vNUanqZH0ro2QcOP,Jeremy Zucker,"summer,",https://i.scdn.co/image/81e09ca6e9544edeef494b2ed7b846efa46929a4,0.794,0.188,C,-11.957,major,0.0523,0.601,0,0.637,0.64,93.967,181613,4,C major
TOP HITS MOROCCO - TOP 50 MOROCCO - MOROCCO TOP 50 - TOP SONGS IN MOROCCO 2019,https://pl.scdn.co/images/pl/default/a509d28a4ebeeeff8d018065328fc792b2ff7a13,Mama (feat. Ellie Goulding),3WDIhWoRWVcaHdRwMEHkkS,Clean Bandit,What Is Love? (Deluxe),https://i.scdn.co/image/5a1136e441d47aadb780e9c14338e9452946ad77,0.737,0.714,C#,-6.138,minor,0.0367,0.225,3.79e-6,0.267,0.608,102.046,189973,4,C# minor
TOP HITS MOROCCO - TOP 50 MOROCCO - MOROCCO TOP 50 - TOP SONGS IN MOROCCO 2019,https://pl.scdn.co/images/pl/default/a509d28a4ebeeeff8d018065328fc792b2ff7a13,It's Not Living (If It's Not With You),3TgMcrV32NUKjEG2ujn9eh,The 1975,A Brief Inquiry Into Online Relationships,https://i.scdn.co/image/24753fe5d9ec614b83e1f069c28e3d32449c767b,0.618,0.824,C#,-5.316,major,0.0301,2.97e-4,6.87e-5,0.0649,0.598,121.238,248336,4,C# major
TOP HITS MOROCCO - TOP 50 MOROCCO - MOROCCO TOP 50 - TOP SONGS IN MOROCCO 2019,https://pl.scdn.co/images/pl/default/a509d28a4ebeeeff8d018065328fc792b2ff7a13,Topanga,5aXgz1oKK8Q9z9xvTmSnrO,Trippie Redd,A Love Letter To You 3,https://i.scdn.co/image/8984042f24e62f3e53ebfa8d408e49ed58d90ec9,0.755,0.615,E,-8.245,major,0.0454,0.00587,1.75e-6,0.109,0.039,105.955,215364,4,E major
TOP HITS EGYPT - TOP 50 EGYPT - EGYPT TOP 50 - TOP SONGS IN EGYPT 2019,https://pl.scdn.co/images/pl/default/8a2ec626395c9317c238a0c8ee9bc399b2f2ac6f,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",4w8niZpiMy6qz1mntFA5uM,DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",https://i.scdn.co/image/cca02c139eb4270d5e396086329c97c782c7b478,0.841,0.798,C#,-4.206,minor,0.229,0.153,3.33e-6,0.0618,0.591,95.948,212500,4,C# minor
TOP HITS EGYPT - TOP 50 EGYPT - EGYPT TOP 50 - TOP SONGS IN EGYPT 2019,https://pl.scdn.co/images/pl/default/8a2ec626395c9317c238a0c8ee9bc399b2f2ac6f,Wow.,6MWtB6iiXyIwun0YzU6DFP,Post Malone,Wow.,https://i.scdn.co/image/4a09059a2a756967588647bbcb5fd5f6fd8dd434,0.833,0.539,B,-7.399,minor,0.178,0.163,2.1e-6,0.101,0.385,99.947,149520,4,B minor
TOP HITS EGYPT - TOP 50 EGYPT - EGYPT TOP 50 - TOP SONGS IN EGYPT 2019,https://pl.scdn.co/images/pl/default/8a2ec626395c9317c238a0c8ee9bc399b2f2ac6f,Saturday Nights,7vGGAJBkHKxKtOnGjQduDV,Khalid,Suncity,https://i.scdn.co/image/8f9d777cf5746a1a44e0ea3d6195aa27bc720bec,0.54,0.439,A#,-8.591,major,0.115,0.635,1.93e-5,0.0993,0.371,167.908,209547,4,A# major
TOP HITS EGYPT - TOP 50 EGYPT - EGYPT TOP 50 - TOP SONGS IN EGYPT 2019,https://pl.scdn.co/images/pl/default/8a2ec626395c9317c238a0c8ee9bc399b2f2ac6f,Without Me,5p7ujcrUXASCNwRaWNHR1C,Halsey,Without Me,https://i.scdn.co/image/dd916d01780a9591c8a02944fa06aaf30ca3e374,0.752,0.488,F#,-7.05,major,0.0705,0.297,9.11e-6,0.0936,0.533,136.041,201661,4,F# major
TOP HITS EGYPT - TOP 50 EGYPT - EGYPT TOP 50 - TOP SONGS IN EGYPT 2019,https://pl.scdn.co/images/pl/default/8a2ec626395c9317c238a0c8ee9bc399b2f2ac6f,Close To Me (with Diplo) (feat. Swae Lee),5JEx7HbmvHQQswJCsoo9rA,Ellie Goulding,Close To Me (feat. Swae Lee),https://i.scdn.co/image/ae57b175f4e231814a63958ea13f939e1ec5aaa8,0.574,0.758,C#,-5.029,minor,0.0621,0.0969,0,0.395,0.492,144.111,182623,4,C# minor
TOP HITS EGYPT - TOP 50 EGYPT - EGYPT TOP 50 - TOP SONGS IN EGYPT 2019,https://pl.scdn.co/images/pl/default/8a2ec626395c9317c238a0c8ee9bc399b2f2ac6f,imagine,0todbbT9g5uQGbeFCiBf2F,Ariana Grande,imagine,https://i.scdn.co/image/54e0a51655d5fe48e300cf47e3db0e9f35425428,0.714,0.474,G#,-4.993,major,0.039,0.374,0,0.106,0.376,62.484,212293,3,G# major
TOP HITS EGYPT - TOP 50 EGYPT - EGYPT TOP 50 - TOP SONGS IN EGYPT 2019,https://pl.scdn.co/images/pl/default/8a2ec626395c9317c238a0c8ee9bc399b2f2ac6f,Nothing Breaks Like a Heart (feat. Miley Cyrus),27rdGxbavYJeBphck5MZAF,Mark Ronson,Nothing Breaks Like a Heart (feat. Miley Cyrus),https://i.scdn.co/image/6660f96688785c4b222c32a53eeb484c68a10610,0.601,0.794,G,-5.844,minor,0.0671,0.00987,1.36e-6,0.388,0.244,114.066,217467,4,G minor
TOP HITS EGYPT - TOP 50 EGYPT - EGYPT TOP 50 - TOP SONGS IN EGYPT 2019,https://pl.scdn.co/images/pl/default/8a2ec626395c9317c238a0c8ee9bc399b2f2ac6f,Going Bad (feat. Drake),2IRZnDFmlqMuOrYOLnZZyc,Meek Mill,Championships,https://i.scdn.co/image/77eb7c17cafe5503c5866117e0a3e5fc94620101,0.889,0.496,E,-6.365,minor,0.0905,0.259,0,0.252,0.544,86.003,180522,4,E minor
TOP HITS EGYPT - TOP 50 EGYPT - EGYPT TOP 50 - TOP SONGS IN EGYPT 2019,https://pl.scdn.co/images/pl/default/8a2ec626395c9317c238a0c8ee9bc399b2f2ac6f,Sweet but Psycho,25sgk305KZfyuqVBQIahim,Ava Max,Sweet but Psycho,https://i.scdn.co/image/9f92262af6d017302030d673f2826260b777edaf,0.719,0.704,C#,-4.724,major,0.0476,0.0691,0,0.166,0.628,133.002,187436,4,C# major
TOP HITS EGYPT - TOP 50 EGYPT - EGYPT TOP 50 - TOP SONGS IN EGYPT 2019,https://pl.scdn.co/images/pl/default/8a2ec626395c9317c238a0c8ee9bc399b2f2ac6f,Sunflower - Spider-Man: Into the Spider-Verse,1A6OTy97kk0mMdm78rHsm8,Post Malone,Sunflower (Spider-Man: Into the Spider-Verse),https://i.scdn.co/image/3aa37254a41cf96e81572524ec523cb870f2bb89,0.753,0.498,D,-5.61,major,0.0504,0.551,0,0.0706,0.927,89.95,158053,4,D major
TOP HITS EGYPT - TOP 50 EGYPT - EGYPT TOP 50 - TOP SONGS IN EGYPT 2019,https://pl.scdn.co/images/pl/default/8a2ec626395c9317c238a0c8ee9bc399b2f2ac6f,"thank u, next",5udz8YvYKpDRB3gcSILh0e,Ariana Grande,"thank u, next",https://i.scdn.co/image/77eb7c17cafe55035b81cf7eaa17f809874a35c0,0.746,0.667,C#,-5.682,major,0.0679,0.271,1.2e-6,0.102,0.384,107.032,207333,4,C# major
TOP HITS EGYPT - TOP 50 EGYPT - EGYPT TOP 50 - TOP SONGS IN EGYPT 2019,https://pl.scdn.co/images/pl/default/8a2ec626395c9317c238a0c8ee9bc399b2f2ac6f,Dalida,06KSUZczHgIaXf13KhO5Vr,Soolking,Fruit du démon,https://i.scdn.co/image/1c17bbecd24dc8a7253aca9bf5b57f509a58a844,0.753,0.728,G,-4.676,minor,0.0449,0.66,1.32e-5,0.0889,0.405,140.129,225373,4,G minor
TOP HITS EGYPT - TOP 50 EGYPT - EGYPT TOP 50 - TOP SONGS IN EGYPT 2019,https://pl.scdn.co/images/pl/default/8a2ec626395c9317c238a0c8ee9bc399b2f2ac6f,MIA (feat. Drake),116H0KvKr2Zl4RPuVBruDO,Bad Bunny,MIA (feat. Drake),https://i.scdn.co/image/80c0f2b0ad6669f3abd91c6b8e61f61980906b45,0.817,0.539,F#,-6.349,minor,0.0621,0.0141,4.96e-4,0.099,0.158,97.062,210368,4,F# minor
TOP HITS EGYPT - TOP 50 EGYPT - EGYPT TOP 50 - TOP SONGS IN EGYPT 2019,https://pl.scdn.co/images/pl/default/8a2ec626395c9317c238a0c8ee9bc399b2f2ac6f,Vroom vroom,6RqqMmLBeeqHA0D5J3372O,Soolking,Fruit du démon,https://i.scdn.co/image/1c17bbecd24dc8a7253aca9bf5b57f509a58a844,0.794,0.872,D,-4.285,major,0.0692,0.265,0,0.197,0.524,99.968,177493,4,D major
TOP HITS EGYPT - TOP 50 EGYPT - EGYPT TOP 50 - TOP SONGS IN EGYPT 2019,https://pl.scdn.co/images/pl/default/8a2ec626395c9317c238a0c8ee9bc399b2f2ac6f,SICKO MODE,2xLMifQCjDGFmkHkpNLD9h,Travis Scott,ASTROWORLD,https://i.scdn.co/image/cdca7dc20c778ada42fb18506ea1f26857f01d17,0.834,0.73,G#,-3.714,major,0.222,0.00513,0,0.124,0.446,155.008,312820,4,G# major
TOP HITS EGYPT - TOP 50 EGYPT - EGYPT TOP 50 - TOP SONGS IN EGYPT 2019,https://pl.scdn.co/images/pl/default/8a2ec626395c9317c238a0c8ee9bc399b2f2ac6f,Guerilla,7EAtJk0HzXQp2gpFeaaLzF,Soolking,Fruit du démon,https://i.scdn.co/image/1c17bbecd24dc8a7253aca9bf5b57f509a58a844,0.747,0.77,A#,-4.287,minor,0.11,0.488,0,0.0908,0.4,140.164,229000,4,A# minor
TOP HITS EGYPT - TOP 50 EGYPT - EGYPT TOP 50 - TOP SONGS IN EGYPT 2019,https://pl.scdn.co/images/pl/default/8a2ec626395c9317c238a0c8ee9bc399b2f2ac6f,Senorita,5EXz4VLRsQIzpx4oW4oYSN,7liwa,Senorita,https://i.scdn.co/image/e048c4aaddead36f6ec611d624685c3f9d3f6aa9,0.769,0.751,F#,-4.123,minor,0.359,0.267,0,0.129,0.622,104.271,152879,4,F# minor
TOP HITS EGYPT - TOP 50 EGYPT - EGYPT TOP 50 - TOP SONGS IN EGYPT 2019,https://pl.scdn.co/images/pl/default/8a2ec626395c9317c238a0c8ee9bc399b2f2ac6f,imagine,7rfIrT1uJ73mZnxx7h2fhi,Ariana Grande,imagine,https://i.scdn.co/image/769b4b8dc0811f2c12994fdfa64d04118c666ae5,0.725,0.48,G#,-4.929,major,0.0417,0.34,0,0.106,0.367,62.545,212293,3,G# major
TOP HITS EGYPT - TOP 50 EGYPT - EGYPT TOP 50 - TOP SONGS IN EGYPT 2019,https://pl.scdn.co/images/pl/default/8a2ec626395c9317c238a0c8ee9bc399b2f2ac6f,Bouheli,2kUT8dTjyum9wGfikCBmMA,Balti,Bouheli,https://i.scdn.co/image/f04bcd5b66a25f7780cdf7604fae7c3f93265238,0.769,0.395,C#,-11.887,minor,0.213,0.604,7.23e-6,0.0543,0.665,92.373,244846,4,C# minor
TOP HITS EGYPT - TOP 50 EGYPT - EGYPT TOP 50 - TOP SONGS IN EGYPT 2019,https://pl.scdn.co/images/pl/default/8a2ec626395c9317c238a0c8ee9bc399b2f2ac6f,BAD!,4CH66Rxcjcj3VBHwmIBj4T,XXXTENTACION,BAD!,https://i.scdn.co/image/5884e3cdf34e619b292cc476c20e850c7ff31a02,0.78,0.492,F,-3.4,minor,0.0671,0.0643,0.0313,0.174,0.374,143.983,94246,4,F minor
TOP HITS EGYPT - TOP 50 EGYPT - EGYPT TOP 50 - TOP SONGS IN EGYPT 2019,https://pl.scdn.co/images/pl/default/8a2ec626395c9317c238a0c8ee9bc399b2f2ac6f,ça va pas,44CWQaqXJNK7QiY5UsCN2I,H-Kayne,ça va pas,https://i.scdn.co/image/8f1984ab8358d43302c64ffe871e3a1c139c473d,0.673,0.867,F,-5.065,minor,0.18,0.343,2.18e-6,0.0536,0.746,189.874,214727,4,F minor
TOP HITS EGYPT - TOP 50 EGYPT - EGYPT TOP 50 - TOP SONGS IN EGYPT 2019,https://pl.scdn.co/images/pl/default/8a2ec626395c9317c238a0c8ee9bc399b2f2ac6f,Baba,3cuS9rR3l0KJNIKIMvSYSg,Hamouda,Baba,https://i.scdn.co/image/77eb7c17cafe5503f47006edd7bd589191bea2c3,0.794,0.535,C#,-7.317,major,0.0557,0.498,0,0.0858,0.318,97.026,220206,4,C# major
TOP HITS EGYPT - TOP 50 EGYPT - EGYPT TOP 50 - TOP SONGS IN EGYPT 2019,https://pl.scdn.co/images/pl/default/8a2ec626395c9317c238a0c8ee9bc399b2f2ac6f,Happier,2dpaYNEQHiRxtZbfNsse99,Marshmello,Happier,https://i.scdn.co/image/13e7cea6399eaaf6cc7ead76e9582f8a9e37dbff,0.687,0.792,F,-2.749,major,0.0452,0.191,0,0.167,0.671,100.015,214290,4,F major
TOP HITS EGYPT - TOP 50 EGYPT - EGYPT TOP 50 - TOP SONGS IN EGYPT 2019,https://pl.scdn.co/images/pl/default/8a2ec626395c9317c238a0c8ee9bc399b2f2ac6f,Slay (feat. ElGrandeToto),6aAclXBj0CK4EKkk0bU5Ra,Manal,Slay (feat. ElGrandeToto),https://i.scdn.co/image/c36f3f5f5a59133e4ba2500e5b9093b72a116091,0.941,0.809,C#,-6.266,major,0.21,0.0644,0,0.0607,0.674,125.987,213333,4,C# major
TOP HITS EGYPT - TOP 50 EGYPT - EGYPT TOP 50 - TOP SONGS IN EGYPT 2019,https://pl.scdn.co/images/pl/default/8a2ec626395c9317c238a0c8ee9bc399b2f2ac6f,Cosa Nostra,4Qav6SJ9A0EHPXUfnpd9bV,Soolking,Fruit du démon,https://i.scdn.co/image/1c17bbecd24dc8a7253aca9bf5b57f509a58a844,0.738,0.798,G#,-4.641,minor,0.27,0.588,1.11e-5,0.326,0.375,150.19,264133,4,G# minor
TOP HITS EGYPT - TOP 50 EGYPT - EGYPT TOP 50 - TOP SONGS IN EGYPT 2019,https://pl.scdn.co/images/pl/default/8a2ec626395c9317c238a0c8ee9bc399b2f2ac6f,SAD!,3ee8Jmje8o58CHK66QrVC2,XXXTENTACION,?,https://i.scdn.co/image/2e70e7b198acc3bb03aaba9424c5fb23fb38c536,0.74,0.613,G#,-4.88,major,0.145,0.258,0.0037200000000000002,0.123,0.473,75.023,166606,4,G# major
TOP HITS EGYPT - TOP 50 EGYPT - EGYPT TOP 50 - TOP SONGS IN EGYPT 2019,https://pl.scdn.co/images/pl/default/8a2ec626395c9317c238a0c8ee9bc399b2f2ac6f,Décapotable,2F82KnRqMRq0zDi4uBVSlm,Zouhair Bahaoui,Décapotable,https://i.scdn.co/image/862708bd65306b014b325e34c4526e6632b11326,0.892,0.666,B,-7.452,minor,0.0746,0.0746,0,0.0979,0.776,97.965,209424,4,B minor
TOP HITS EGYPT - TOP 50 EGYPT - EGYPT TOP 50 - TOP SONGS IN EGYPT 2019,https://pl.scdn.co/images/pl/default/8a2ec626395c9317c238a0c8ee9bc399b2f2ac6f,Rockstar,1NIoiT8b6Doa3fVe6lBEcy,Soolking,Fruit du démon,https://i.scdn.co/image/1c17bbecd24dc8a7253aca9bf5b57f509a58a844,0.753,0.732,E,-5.396,major,0.163,0.305,0,0.0653,0.471,140.02,167520,4,E major
TOP HITS EGYPT - TOP 50 EGYPT - EGYPT TOP 50 - TOP SONGS IN EGYPT 2019,https://pl.scdn.co/images/pl/default/8a2ec626395c9317c238a0c8ee9bc399b2f2ac6f,Moonlight,0JP9xo3adEtGSdUEISiszL,XXXTENTACION,?,https://i.scdn.co/image/2e70e7b198acc3bb03aaba9424c5fb23fb38c536,0.921,0.537,A,-5.723,minor,0.0804,0.556,0.00404,0.102,0.711,128.009,135090,4,A minor
TOP HITS EGYPT - TOP 50 EGYPT - EGYPT TOP 50 - TOP SONGS IN EGYPT 2019,https://pl.scdn.co/images/pl/default/8a2ec626395c9317c238a0c8ee9bc399b2f2ac6f,بغيت نطير ياما فيت روونى,00D6XwSJR30V95Y3mam8JN,Ihab Amir,بغيت نطير ياما فيت روونى,https://i.scdn.co/image/77eb7c17cafe5503e73408d14081578b13f5907f,0.563,0.751,F,-4.199,major,0.117,0.15,0,0.168,0.75,199.943,181917,4,F major
TOP HITS EGYPT - TOP 50 EGYPT - EGYPT TOP 50 - TOP SONGS IN EGYPT 2019,https://pl.scdn.co/images/pl/default/8a2ec626395c9317c238a0c8ee9bc399b2f2ac6f,KIKA (feat. Tory Lanez),6Gy7rXB6Ku5vIWC7WGWsl3,6ix9ine,DUMMY BOY,https://i.scdn.co/image/77eb7c17cafe55033929e99114f40e4b81e2572b,0.745,0.715,C#,-3.368,minor,0.245,0.128,0,0.182,0.342,94.513,136032,4,C# minor
TOP HITS EGYPT - TOP 50 EGYPT - EGYPT TOP 50 - TOP SONGS IN EGYPT 2019,https://pl.scdn.co/images/pl/default/8a2ec626395c9317c238a0c8ee9bc399b2f2ac6f,Mirage,5MHkfPTNDj0ertMXHVbi2k,Soolking,Fruit du démon,https://i.scdn.co/image/1c17bbecd24dc8a7253aca9bf5b57f509a58a844,0.607,0.829,C,-5.647,minor,0.297,0.101,0,0.0628,0.548,175.906,230787,4,C minor
TOP HITS EGYPT - TOP 50 EGYPT - EGYPT TOP 50 - TOP SONGS IN EGYPT 2019,https://pl.scdn.co/images/pl/default/8a2ec626395c9317c238a0c8ee9bc399b2f2ac6f,Trap Beldi,5JIGmdJjGKukNFJzPnWRUQ,ISSAM,Trap Beldi,https://i.scdn.co/image/77eb7c17cafe550338e379db291af20a2bae83ab,0.748,0.724,D,-9.017,major,0.0689,0.151,0.00189,0.13,0.703,164.027,200226,4,D major
TOP HITS EGYPT - TOP 50 EGYPT - EGYPT TOP 50 - TOP SONGS IN EGYPT 2019,https://pl.scdn.co/images/pl/default/8a2ec626395c9317c238a0c8ee9bc399b2f2ac6f,Better,6zeeWid2sgw4lap2jV61PZ,Khalid,Suncity,https://i.scdn.co/image/745289626882a42ef6e89ccc2ea06110518fb23c,0.596,0.552,C,-10.278,minor,0.097,0.0765,0.334,0.104,0.112,97.949,229320,4,C minor
